long,lat,order,hole,piece,id,group,sba,NAME,N0,Var,SE,Minority,White,long_cen,lat_cen
995759.75413655,230896.13853503,7373,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
995687.28094489,230758.38561078,7374,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
995560.31440355,230513.12861656,7375,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
995433.60855413,230297.38356943,7376,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
995294.72884611,230057.95188736,7377,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
994905.35285589,230269.45627756,7378,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
994528.1760354,230456.9259927,7379,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
993743.9103581,230904.00967187,7380,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
993133.02882656,231236.05178743,7381,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
992929.49608835,231351.10797969,7382,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
992540.16161836,231562.28612605,7383,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
992679.33040732,231819.9190425,7384,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
992794.14617601,232041.47501018,7385,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
992908.95347636,232280.88396753,7386,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
993083.57869758,232460.56422217,7387,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
993186.74275703,232729.84580217,7388,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
993259.74002184,232969.6054585,7389,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
993314.72797596,233245.42782593,7390,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
993381.61850359,233521.25483125,7391,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
993502.50325385,233760.66904865,7392,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
993671.29081798,233964.03324237,7393,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
994094.2692881,234682.67101047,7394,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
994209.06110311,234898.0402491,7395,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
994371.98656958,235185.56856827,7396,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
994468.80089142,235353.20361439,7397,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
994662.14604897,235694.66848126,7398,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
995145.35103786,236538.6826554,7399,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
995146.32888376,236826.50850888,7400,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
995093.10612287,237001.00159266,7401,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
995117.40221419,237138.73148761,7402,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
995202.02744869,237300.53476732,7403,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
995238.25985852,237360.30227922,7404,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
995365.21011928,237569.85339249,7405,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
995492.14432657,237809.28075282,7406,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
995636.80132891,238024.67093753,7407,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
995804.39962031,238300.55273946,7408,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
995811.86708193,238312.21505703,7409,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
995986.44497143,238455.48308535,7410,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
996215.23924541,238658.53022528,7411,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
996390.06786712,238844.06431796,7412,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
996498.99524921,239083.48808577,7413,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
996583.83545162,239335.28753965,7414,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
996698.85050641,239568.88597982,7415,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
996825.49356646,239790.46791181,7416,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
997060.36961344,239969.48010312,7417,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
997240.98796612,240166.6822854,7418,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
997367.9093536,240370.4147715,7419,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
997524.6917592,240621.89237167,7420,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
997723.56371634,240824.93759741,7421,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
997850.47105662,241040.33144696,7422,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
997965.18555993,241280.12963948,7423,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
998062.17614006,241537.77080047,7424,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
998099.38888892,241795.74249254,7425,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
998203.41570299,242323.3619419,7426,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
998162.55010659,242647.23399879,7427,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
998254.42026648,243132.94814506,7428,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
998296.69645554,243240.81638015,7429,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
998345.32286757,243372.73463066,7430,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
998446.69780682,243210.29944852,7431,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
998560.45227596,243173.93263062,7432,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
998524.24748324,243095.94315597,7433,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
999224.61266827,242685.39352772,7434,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
1000015.22087322,242268.36465984,7435,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
1000458.16002652,242020.54333584,7436,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
1000775.41907787,241845.51149817,7437,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
1000862.06806607,241801.85029657,7438,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
1000895.28820866,241785.11358759,7439,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
1001118.14762072,241663.5791312,7440,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
1001194.55720038,241621.73368094,7441,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
1001097.62935963,241322.18127366,7442,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
1001030.55481053,241070.37805372,7443,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
1000921.67285666,240842.95681656,7444,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
1000794.81239733,240597.30698418,7445,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
1000667.93702215,240369.87466581,7446,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
1000541.05535176,240148.27242016,7447,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
1000426.07593139,239920.84942083,7448,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
1000299.46259875,239705.07804692,7449,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
1000160.41195074,239459.78794617,7450,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
1000051.51481478,239232.00644864,7451,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
999876.75551317,238986.69477714,7452,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
999731.86118191,238777.4727456,7453,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
999586.9758769,238550.03479841,7454,FALSE,1,307,307.1,307,Morningside Heights / Hamilton Heights,698.91936,164775.48945447453,405.92547278345876,698.91936,0,996841.0077238857,236734.20254892652
1002539.02865543,239335.04087766,7455,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
1002553.69839949,237867.14082368,7456,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
1002428.58323387,237879.06978914,7457,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
1002451.71844733,237663.03577565,7458,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
1002515.97711544,237236.81079734,7459,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
1002407.35988075,237021.04224738,7460,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
1002280.20840646,236787.772278,7461,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
1002020.63488254,236326.69560234,7462,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
1001887.65891612,236099.25288205,7463,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
1001766.86020045,235871.45536806,7464,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
1001621.72977609,235602.10675642,7465,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
1001489.00580684,235398.71264697,7466,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
1001126.30807928,234709.86293526,7467,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
1001569.40076764,234456.23339628,7468,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
1002018.58408177,234214.63951426,7469,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
1001891.69120263,233981.00775239,7470,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
1001770.87298633,233765.59783368,7471,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
1001631.80333585,233519.93561422,7472,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
1001510.98906667,233292.50396908,7473,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
1001378.25586763,233082.91697146,7474,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
1001245.52880464,232861.30765673,7475,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
1000808.23193777,233103.28818054,7476,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
1000371.2208821,233344.91245839,7477,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
1000214.14400668,233093.41708926,7478,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
1000087.23571895,232847.77181445,7479,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
999638.31928472,233095.59520427,7480,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
999529.38468236,232874.01040091,7481,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
999378.37907832,232634.54739803,7482,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
999257.53926082,232407.12706913,7483,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
999142.78068141,232191.36984013,7484,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
999579.80025541,231949.72354764,7485,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
999447.06561652,231704.07807201,7486,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
999320.13095244,231476.65371632,7487,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
999205.10626249,231237.2143308,7488,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
999072.35278723,231009.7877338,7489,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
998933.24724157,230752.11822768,7490,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
998552.67667118,230081.51444455,7491,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
998401.91726357,229848.25166348,7492,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
998341.36862243,229698.47478196,7493,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
998292.96729116,229608.45599631,7494,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
998221.23159146,229650.67740774,7495,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
997406.95628768,230122.03569198,7496,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
996622.62983472,230562.83252045,7497,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
995910.06225435,230955.59694844,7498,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
995820.06179887,230997.81670806,7499,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
995694.34068679,231052.40731039,7500,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
995418.79956583,231191.45484671,7501,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
995545.77501312,231413.02939375,7502,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
995684.6415485,231658.65635354,7503,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
995805.51859815,231886.05879384,7504,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
995788.76187522,232192.09240019,7505,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
995765.91775312,232492.29379724,7506,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
995772.97030043,232798.3388053,7507,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
995905.99862365,233073.83991355,7508,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
996044.86970643,233283.03558144,7509,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
996165.72918121,233522.82738064,7510,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
996292.67960229,233756.42913428,7511,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
996407.46231898,233959.78562033,7512,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
996552.39272805,234211.25024323,7513,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
996679.33898941,234438.66039339,7514,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
997092.48325826,234203.1505473,7515,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
997164.92844749,234359.12465857,7516,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
997225.23777869,234430.56662559,7517,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
997370.15688481,234682.03618836,7518,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
997509.26620467,234921.84473244,7519,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
997683.82539955,235124.8758004,7520,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
997822.66918288,235334.4461721,7521,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
997973.41339944,235544.02409205,7522,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
998130.50802692,235777.28842955,7523,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
998450.92449632,236466.06881445,7524,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
998542.1128559,236729.90163657,7525,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
998603.11816406,237011.56942034,7526,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
998706.20848713,237269.21625816,7527,FALSE,1,308,308.1,308,Central Harlem,748.26816,314072.526094581,560.4217394914128,548.4406,199.82756,999607.6700567221,235641.08139162912
